Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
699,2/3/2020 21:40,"Seattle, WA",US,1/2/2020 19:43,1,0,0
700,2/3/2020 21:40,"Tempe, AZ",US,1/2/2020 19:43,1,0,0
701,2/4/2020 22:00,Hubei,Mainland China,4/2/2020 23:43,16678,479,522
702,2/4/2020 22:00,Zhejiang,Mainland China,5/2/2020 1:33,895,0,63
703,2/4/2020 22:00,Guangdong,Mainland China,5/2/2020 2:03,870,0,32
704,2/4/2020 22:00,Henan,Mainland China,5/2/2020 1:13,764,2,41
705,2/4/2020 22:00,Hunan,Mainland China,5/2/2020 1:43,661,0,35
706,2/4/2020 22:00,Jiangxi,Mainland China,5/2/2020 1:33,548,0,27
707,2/4/2020 22:00,Anhui,Mainland China,5/2/2020 1:13,530,0,20
708,2/4/2020 22:00,Chongqing,Mainland China,5/2/2020 0:13,366,2,14
709,2/4/2020 22:00,Jiangsu,Mainland China,5/2/2020 2:43,341,0,13
710,2/4/2020 22:00,Sichuan,Mainland China,5/2/2020 0:53,301,1,23
711,2/4/2020 22:00,Shandong,Mainland China,5/2/2020 1:03,298,0,13
712,2/4/2020 22:00,Shanghai,Mainland China,5/2/2020 0:23,233,1,12
713,2/4/2020 22:00,Beijing,Mainland China,4/2/2020 8:33,228,1,23
714,2/4/2020 22:00,Fujian,Mainland China,4/2/2020 12:13,194,0,3
715,2/4/2020 22:00,Heilongjiang,Mainland China,5/2/2020 1:23,190,2,4
716,2/4/2020 22:00,Shaanxi,Mainland China,5/2/2020 2:43,165,0,2
717,2/4/2020 22:00,Guangxi,Mainland China,5/2/2020 0:43,150,0,10
718,2/4/2020 22:00,Hebei,Mainland China,5/2/2020 2:53,135,1,4
719,2/4/2020 22:00,Yunnan,Mainland China,4/2/2020 23:23,122,0,5
720,2/4/2020 22:00,Hainan,Mainland China,5/2/2020 2:53,91,1,4
721,2/4/2020 22:00,Liaoning,Mainland China,4/2/2020 14:13,81,0,2
722,2/4/2020 22:00,Shanxi,Mainland China,4/2/2020 23:23,81,0,4
723,2/4/2020 22:00,Tianjin,Mainland China,4/2/2020 13:33,67,0,2
724,2/4/2020 22:00,Guizhou,Mainland China,5/2/2020 1:23,64,0,5
725,2/4/2020 22:00,Gansu,Mainland China,4/2/2020 15:43,57,0,4
726,2/4/2020 22:00,Jilin,Mainland China,5/2/2020 0:43,54,0,1
727,2/4/2020 22:00,Inner Mongolia,Mainland China,5/2/2020 1:53,42,0,1
728,2/4/2020 22:00,Ningxia,Mainland China,4/2/2020 2:13,34,0,1
729,2/4/2020 22:00,Xinjiang,Mainland China,5/2/2020 2:03,32,0,0
730,2/4/2020 22:00,,Thailand,4/2/2020 15:33,25,0,5
731,2/4/2020 22:00,,Singapore,4/2/2020 15:33,24,0,0
732,2/4/2020 22:00,,Japan,4/2/2020 16:43,22,0,1
733,2/4/2020 22:00,Hong Kong,Hong Kong,5/2/2020 2:33,18,1,0
734,2/4/2020 22:00,Qinghai,Mainland China,5/2/2020 1:23,17,0,0
735,2/4/2020 22:00,,South Korea,4/2/2020 15:33,16,0,0
736,2/4/2020 22:00,,Germany,3/2/2020 20:53,12,0,0
737,2/4/2020 22:00,Taiwan,Taiwan,4/2/2020 14:53,11,0,0
738,2/4/2020 22:00,Macau,Macau,4/2/2020 4:43,10,0,0
739,2/4/2020 22:00,,Malaysia,4/2/2020 7:33,10,0,0
740,2/4/2020 22:00,,Vietnam,3/2/2020 21:43,8,0,1
741,2/4/2020 22:00,,France,1/2/2020 1:52,6,0,0
742,2/4/2020 22:00,,United Arab Emirates,2/2/2020 5:43,5,0,0
743,2/4/2020 22:00,New South Wales,Australia,1/2/2020 18:12,4,0,2
744,2/4/2020 22:00,Victoria,Australia,1/2/2020 18:12,4,0,0
745,2/4/2020 22:00,Queensland,Australia,4/2/2020 16:53,3,0,0
746,2/4/2020 22:00,,India,3/2/2020 21:43,3,0,0
747,2/4/2020 22:00,South Australia,Australia,2/2/2020 22:33,2,0,0
748,2/4/2020 22:00,"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
749,2/4/2020 22:00,,Italy,1/31/2020 8:15,2,0,0
750,2/4/2020 22:00,,Philippines,2/2/2020 3:33,2,1,0
751,2/4/2020 22:00,,Russia,1/31/2020 16:13,2,0,0
752,2/4/2020 22:00,,UK,1/2/2020 1:52,2,0,0
753,2/4/2020 22:00,"Chicago, IL",US,1/2/2020 19:43,2,0,0
754,2/4/2020 22:00,"San Benito, CA",US,3/2/2020 3:53,2,0,0
755,2/4/2020 22:00,"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
756,2/4/2020 22:00,,Belgium,4/2/2020 15:43,1,0,0
757,2/4/2020 22:00,,Cambodia,1/31/2020 8:15,1,0,0
758,2/4/2020 22:00,British Columbia,Canada,1/2/2020 18:12,1,0,0
759,2/4/2020 22:00,"London, ON",Canada,4/2/2020 0:03,1,0,0
760,2/4/2020 22:00,,Finland,1/31/2020 8:15,1,0,0
761,2/4/2020 22:00,Tibet,Mainland China,1/2/2020 1:52,1,0,0
762,2/4/2020 22:00,,Nepal,1/31/2020 8:15,1,0,0
763,2/4/2020 22:00,,Spain,1/2/2020 23:43,1,0,0
764,2/4/2020 22:00,,Sri Lanka,1/31/2020 8:15,1,0,0
765,2/4/2020 22:00,,Sweden,1/2/2020 2:13,1,0,0
766,2/4/2020 22:00,"Boston, MA",US,1/2/2020 19:43,1,0,0
767,2/4/2020 22:00,"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
768,2/4/2020 22:00,"Orange, CA",US,1/2/2020 19:53,1,0,0
769,2/4/2020 22:00,"Seattle, WA",US,1/2/2020 19:43,1,0,0
770,2/4/2020 22:00,"Tempe, AZ",US,1/2/2020 19:43,1,0,0
771,2/5/2020 12:20,Hubei,Mainland China,5/2/2020 16:43,16678,479,538
772,2/5/2020 12:20,Guangdong,Mainland China,5/2/2020 13:23,895,0,49
773,2/5/2020 12:20,Zhejiang,Mainland China,5/2/2020 15:13,895,0,78
774,2/5/2020 12:20,Henan,Mainland China,5/2/2020 15:03,764,2,47
775,2/5/2020 12:20,Hunan,Mainland China,5/2/2020 15:23,661,0,54
776,2/5/2020 12:20,Jiangxi,Mainland China,5/2/2020 1:33,548,0,27
777,2/5/2020 12:20,Anhui,Mainland China,5/2/2020 13:43,530,0,23
778,2/5/2020 12:20,Chongqing,Mainland China,5/2/2020 9:13,376,2,15
779,2/5/2020 12:20,Jiangsu,Mainland China,5/2/2020 12:43,341,0,23
780,2/5/2020 12:20,Shandong,Mainland China,5/2/2020 10:13,307,0,15
781,2/5/2020 12:20,Sichuan,Mainland China,5/2/2020 10:13,301,1,24
782,2/5/2020 12:20,Beijing,Mainland China,5/2/2020 5:43,253,1,24
783,2/5/2020 12:20,Shanghai,Mainland China,5/2/2020 6:23,243,1,15
784,2/5/2020 12:20,Fujian,Mainland China,5/2/2020 12:33,205,0,11
785,2/5/2020 12:20,Heilongjiang,Mainland China,5/2/2020 12:13,190,2,7
786,2/5/2020 12:20,Shaanxi,Mainland China,5/2/2020 8:43,165,0,6
787,2/5/2020 12:20,Guangxi,Mainland China,5/2/2020 12:03,150,0,13
788,2/5/2020 12:20,Hebei,Mainland China,5/2/2020 11:23,135,1,6
789,2/5/2020 12:20,Yunnan,Mainland China,5/2/2020 7:43,124,0,5
790,2/5/2020 12:20,Hainan,Mainland China,5/2/2020 16:43,99,1,5
791,2/5/2020 12:20,Liaoning,Mainland China,5/2/2020 15:23,89,0,4
792,2/5/2020 12:20,Shanxi,Mainland China,5/2/2020 15:23,81,0,5
793,2/5/2020 12:20,Tianjin,Mainland China,5/2/2020 3:43,69,1,2
794,2/5/2020 12:20,Guizhou,Mainland China,5/2/2020 12:33,64,1,9
795,2/5/2020 12:20,Gansu,Mainland China,5/2/2020 16:23,62,0,6
796,2/5/2020 12:20,Jilin,Mainland China,5/2/2020 11:03,54,0,2
797,2/5/2020 12:20,Inner Mongolia,Mainland China,5/2/2020 8:53,42,0,3
798,2/5/2020 12:20,Ningxia,Mainland China,4/2/2020 2:13,34,0,1
799,2/5/2020 12:20,Xinjiang,Mainland China,5/2/2020 2:03,32,0,0
800,2/5/2020 12:20,,Singapore,5/2/2020 16:33,28,0,0
801,2/5/2020 12:20,,Thailand,4/2/2020 15:33,25,0,5
802,2/5/2020 12:20,,Japan,4/2/2020 16:43,22,0,1
803,2/5/2020 12:20,Hong Kong,Hong Kong,5/2/2020 13:13,21,1,0
804,2/5/2020 12:20,,South Korea,5/2/2020 15:33,19,0,0
805,2/5/2020 12:20,Qinghai,Mainland China,5/2/2020 3:13,17,0,3
806,2/5/2020 12:20,,Germany,3/2/2020 20:53,12,0,0
807,2/5/2020 12:20,,Malaysia,5/2/2020 15:43,12,0,0
808,2/5/2020 12:20,Taiwan,Taiwan,4/2/2020 14:53,11,0,0
809,2/5/2020 12:20,Macau,Macau,4/2/2020 4:43,10,0,0
810,2/5/2020 12:20,,Vietnam,3/2/2020 21:43,8,0,1
811,2/5/2020 12:20,,France,1/2/2020 1:52,6,0,0
812,2/5/2020 12:20,,United Arab Emirates,2/2/2020 5:43,5,0,0
813,2/5/2020 12:20,New South Wales,Australia,1/2/2020 18:12,4,0,2
814,2/5/2020 12:20,Victoria,Australia,1/2/2020 18:12,4,0,0
815,2/5/2020 12:20,Queensland,Australia,4/2/2020 16:53,3,0,0
816,2/5/2020 12:20,,India,3/2/2020 21:43,3,0,0
817,2/5/2020 12:20,South Australia,Australia,2/2/2020 22:33,2,0,0
818,2/5/2020 12:20,"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
819,2/5/2020 12:20,,Italy,1/31/2020 8:15,2,0,0
820,2/5/2020 12:20,,Philippines,2/2/2020 3:33,2,1,0
821,2/5/2020 12:20,,Russia,1/31/2020 16:13,2,0,0
822,2/5/2020 12:20,,UK,1/2/2020 1:52,2,0,0
823,2/5/2020 12:20,"Chicago, IL",US,1/2/2020 19:43,2,0,0
824,2/5/2020 12:20,"San Benito, CA",US,3/2/2020 3:53,2,0,0
825,2/5/2020 12:20,"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
826,2/5/2020 12:20,,Belgium,4/2/2020 15:43,1,0,0
827,2/5/2020 12:20,,Cambodia,1/31/2020 8:15,1,0,0
828,2/5/2020 12:20,British Columbia,Canada,1/2/2020 18:12,1,0,0
829,2/5/2020 12:20,"London, ON",Canada,4/2/2020 0:03,1,0,0
830,2/5/2020 12:20,,Finland,1/31/2020 8:15,1,0,0
831,2/5/2020 12:20,Tibet,Mainland China,1/2/2020 1:52,1,0,0
832,2/5/2020 12:20,,Nepal,1/31/2020 8:15,1,0,0
833,2/5/2020 12:20,,Spain,1/2/2020 23:43,1,0,0
834,2/5/2020 12:20,,Sri Lanka,1/31/2020 8:15,1,0,0
835,2/5/2020 12:20,,Sweden,1/2/2020 2:13,1,0,0
836,2/5/2020 12:20,"Boston, MA",US,1/2/2020 19:43,1,0,0
837,2/5/2020 12:20,"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
838,2/5/2020 12:20,"Orange, CA",US,1/2/2020 19:53,1,0,0
839,2/5/2020 12:20,"Seattle, WA",US,1/2/2020 19:43,1,0,0
840,2/5/2020 12:20,"Tempe, AZ",US,1/2/2020 19:43,1,0,0
841,2/6/2020 20:05,Hubei,Mainland China,6/2/2020 23:23,22112,618,817
842,2/6/2020 20:05,Guangdong,Mainland China,6/2/2020 12:43,970,0,69
843,2/6/2020 20:05,Zhejiang,Mainland China,6/2/2020 10:53,954,0,94
844,2/6/2020 20:05,Henan,Mainland China,6/2/2020 11:23,851,2,56
845,2/6/2020 20:05,Hunan,Mainland China,6/2/2020 13:13,711,0,81
846,2/6/2020 20:05,Jiangxi,Mainland China,6/2/2020 2:33,600,0,37
847,2/6/2020 20:05,Anhui,Mainland China,6/2/2020 13:33,591,0,34
848,2/6/2020 20:05,Chongqing,Mainland China,6/2/2020 13:43,400,2,24
849,2/6/2020 20:05,Jiangsu,Mainland China,6/2/2020 8:03,373,0,34
850,2/6/2020 20:05,Shandong,Mainland China,6/2/2020 7:53,347,0,27
851,2/6/2020 20:05,Sichuan,Mainland China,6/2/2020 8:03,321,1,31
852,2/6/2020 20:05,Beijing,Mainland China,6/2/2020 3:23,274,1,31
853,2/6/2020 20:05,Shanghai,Mainland China,6/2/2020 6:53,257,1,25
854,2/6/2020 20:05,Heilongjiang,Mainland China,6/2/2020 8:13,227,3,8
855,2/6/2020 20:05,Fujian,Mainland China,6/2/2020 11:03,215,0,14
856,2/6/2020 20:05,Shaanxi,Mainland China,6/2/2020 13:53,173,0,9
857,2/6/2020 20:05,Guangxi,Mainland China,6/2/2020 4:13,168,0,14
858,2/6/2020 20:05,Hebei,Mainland China,6/2/2020 13:53,157,1,13
859,2/6/2020 20:05,Yunnan,Mainland China,6/2/2020 9:43,133,0,7
860,2/6/2020 20:05,Hainan,Mainland China,6/2/2020 11:13,106,1,8
861,2/6/2020 20:05,Shanxi,Mainland China,6/2/2020 23:03,96,0,12
862,2/6/2020 20:05,Liaoning,Mainland China,6/2/2020 14:33,94,0,5
863,2/6/2020 20:05,Tianjin,Mainland China,6/2/2020 6:23,78,1,2
864,2/6/2020 20:05,Guizhou,Mainland China,6/2/2020 9:53,71,1,6
865,2/6/2020 20:05,Gansu,Mainland China,5/2/2020 16:23,62,0,6
866,2/6/2020 20:05,Jilin,Mainland China,6/2/2020 14:23,59,0,4
867,2/6/2020 20:05,Inner Mongolia,Mainland China,6/2/2020 2:23,46,0,4
868,2/6/2020 20:05,,Japan,6/2/2020 2:53,45,0,1
869,2/6/2020 20:05,Ningxia,Mainland China,6/2/2020 2:13,40,0,1
870,2/6/2020 20:05,Xinjiang,Mainland China,6/2/2020 1:13,36,0,0
871,2/6/2020 20:05,,Singapore,5/2/2020 16:33,28,0,0
872,2/6/2020 20:05,,Thailand,4/2/2020 15:33,25,0,5
873,2/6/2020 20:05,Hong Kong,Hong Kong,6/2/2020 14:43,24,1,0
874,2/6/2020 20:05,,South Korea,6/2/2020 2:53,23,0,0
875,2/6/2020 20:05,Qinghai,Mainland China,6/2/2020 2:13,18,0,3
876,2/6/2020 20:05,Taiwan,Taiwan,6/2/2020 15:03,16,0,1
877,2/6/2020 20:05,,Germany,3/2/2020 20:53,12,0,0
878,2/6/2020 20:05,,Malaysia,5/2/2020 15:43,12,0,0
879,2/6/2020 20:05,Macau,Macau,6/2/2020 14:23,10,0,1
880,2/6/2020 20:05,,Vietnam,6/2/2020 1:13,10,0,1
881,2/6/2020 20:05,,France,1/2/2020 1:52,6,0,0
882,2/6/2020 20:05,,United Arab Emirates,2/2/2020 5:43,5,0,0
883,2/6/2020 20:05,New South Wales,Australia,6/2/2020 3:13,4,0,2
884,2/6/2020 20:05,Queensland,Australia,6/2/2020 2:53,4,0,0
885,2/6/2020 20:05,Victoria,Australia,1/2/2020 18:12,4,0,0
886,2/6/2020 20:05,,India,3/2/2020 21:43,3,0,0
887,2/6/2020 20:05,South Australia,Australia,2/2/2020 22:33,2,0,0
888,2/6/2020 20:05,British Columbia,Canada,5/2/2020 17:33,2,0,0
889,2/6/2020 20:05,"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
890,2/6/2020 20:05,,Italy,1/31/2020 8:15,2,0,0
891,2/6/2020 20:05,,Philippines,2/2/2020 3:33,2,1,0
892,2/6/2020 20:05,,Russia,1/31/2020 16:13,2,0,0
893,2/6/2020 20:05,,UK,1/2/2020 1:52,2,0,0
894,2/6/2020 20:05,"Chicago, IL",US,1/2/2020 19:43,2,0,0
895,2/6/2020 20:05,"San Benito, CA",US,3/2/2020 3:53,2,0,0
896,2/6/2020 20:05,"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
897,2/6/2020 20:05,,Belgium,4/2/2020 15:43,1,0,0
898,2/6/2020 20:05,,Cambodia,1/31/2020 8:15,1,0,0
899,2/6/2020 20:05,"London, ON",Canada,4/2/2020 0:03,1,0,0
900,2/6/2020 20:05,,Finland,1/31/2020 8:15,1,0,0
901,2/6/2020 20:05,Tibet,Mainland China,1/2/2020 1:52,1,0,0
902,2/6/2020 20:05,,Nepal,1/31/2020 8:15,1,0,0
903,2/6/2020 20:05,,Spain,1/2/2020 23:43,1,0,0
904,2/6/2020 20:05,,Sri Lanka,1/31/2020 8:15,1,0,0
905,2/6/2020 20:05,,Sweden,1/2/2020 2:13,1,0,0
906,2/6/2020 20:05,"Boston, MA",US,1/2/2020 19:43,1,0,0
907,2/6/2020 20:05,"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
908,2/6/2020 20:05,"Madison, WI",US,5/2/2020 21:53,1,0,0
909,2/6/2020 20:05,"Orange, CA",US,1/2/2020 19:53,1,0,0
910,2/6/2020 20:05,"Seattle, WA",US,1/2/2020 19:43,1,0,0
911,2/6/2020 20:05,"Tempe, AZ",US,1/2/2020 19:43,1,0,0
912,2/7/2020 20:24,Hubei,Mainland China,7/2/2020 14:03,22112,618,867
913,2/7/2020 20:24,Guangdong,Mainland China,7/2/2020 10:13,1034,1,88
914,2/7/2020 20:24,Zhejiang,Mainland China,7/2/2020 11:33,1006,0,123
915,2/7/2020 20:24,Henan,Mainland China,7/2/2020 14:03,914,3,86
916,2/7/2020 20:24,Hunan,Mainland China,7/2/2020 11:33,772,0,112
917,2/7/2020 20:24,Anhui,Mainland China,7/2/2020 5:13,665,0,47
918,2/7/2020 20:24,Jiangxi,Mainland China,7/2/2020 1:23,661,0,45
919,2/7/2020 20:24,Chongqing,Mainland China,7/2/2020 12:03,415,2,31
920,2/7/2020 20:24,Jiangsu,Mainland China,7/2/2020 14:03,408,0,43
921,2/7/2020 20:24,Shandong,Mainland China,7/2/2020 11:33,386,0,37
922,2/7/2020 20:24,Sichuan,Mainland China,7/2/2020 8:23,344,1,42
923,2/7/2020 20:24,Beijing,Mainland China,7/2/2020 3:23,297,1,33
924,2/7/2020 20:24,Heilongjiang,Mainland China,7/2/2020 7:43,277,3,12
925,2/7/2020 20:24,Shanghai,Mainland China,7/2/2020 6:14,277,1,30
926,2/7/2020 20:24,Fujian,Mainland China,7/2/2020 13:23,224,0,20
927,2/7/2020 20:24,Shaanxi,Mainland China,7/2/2020 8:23,184,0,17
928,2/7/2020 20:24,Guangxi,Mainland China,7/2/2020 0:33,172,0,17
929,2/7/2020 20:24,Hebei,Mainland China,7/2/2020 12:03,172,1,22
930,2/7/2020 20:24,Yunnan,Mainland China,7/2/2020 23:23,138,0,12
931,2/7/2020 20:24,Hainan,Mainland China,7/2/2020 12:33,117,2,10
932,2/7/2020 20:24,Liaoning,Mainland China,7/2/2020 15:33,99,0,7
933,2/7/2020 20:24,Shanxi,Mainland China,7/2/2020 12:33,96,0,15
934,2/7/2020 20:24,Guizhou,Mainland China,7/2/2020 11:13,81,1,6
935,2/7/2020 20:24,Tianjin,Mainland China,7/2/2020 5:43,81,1,2
936,2/7/2020 20:24,Gansu,Mainland China,7/2/2020 2:33,67,0,9
937,2/7/2020 20:24,Jilin,Mainland China,7/2/2020 0:43,65,1,4
938,2/7/2020 20:24,Cruise Ship,Others,7/2/2020 16:33,61,0,0
939,2/7/2020 20:24,Inner Mongolia,Mainland China,7/2/2020 11:13,50,0,5
940,2/7/2020 20:24,Ningxia,Mainland China,7/2/2020 11:13,43,0,5
941,2/7/2020 20:24,Xinjiang,Mainland China,7/2/2020 1:43,39,0,0
942,2/7/2020 20:24,,Singapore,7/2/2020 3:03,30,0,0
943,2/7/2020 20:24,Hong Kong,Hong Kong,7/2/2020 11:53,25,1,0
944,2/7/2020 20:24,,Japan,7/2/2020 4:13,25,0,1
945,2/7/2020 20:24,,Thailand,4/2/2020 15:33,25,0,5
946,2/7/2020 20:24,,South Korea,7/2/2020 3:03,24,0,1
947,2/7/2020 20:24,Qinghai,Mainland China,6/2/2020 2:13,18,0,3
948,2/7/2020 20:24,Taiwan,Taiwan,6/2/2020 15:03,16,0,1
949,2/7/2020 20:24,,Germany,7/2/2020 16:33,13,0,0
950,2/7/2020 20:24,,Malaysia,7/2/2020 9:13,12,0,1
951,2/7/2020 20:24,Macau,Macau,6/2/2020 14:23,10,0,1
952,2/7/2020 20:24,,Vietnam,6/2/2020 1:13,10,0,1
953,2/7/2020 20:24,,France,1/2/2020 1:52,6,0,0
954,2/7/2020 20:24,Queensland,Australia,7/2/2020 1:03,5,0,0
955,2/7/2020 20:24,,United Arab Emirates,2/2/2020 5:43,5,0,0
956,2/7/2020 20:24,New South Wales,Australia,6/2/2020 3:13,4,0,2
957,2/7/2020 20:24,Victoria,Australia,1/2/2020 18:12,4,0,0
958,2/7/2020 20:24,British Columbia,Canada,7/2/2020 5:43,4,0,0
959,2/7/2020 20:24,,India,3/2/2020 21:43,3,0,0
960,2/7/2020 20:24,,Italy,7/2/2020 17:53,3,0,0
961,2/7/2020 20:24,,Philippines,7/2/2020 16:43,3,1,0
962,2/7/2020 20:24,,UK,7/2/2020 18:33,3,0,0
963,2/7/2020 20:24,South Australia,Australia,2/2/2020 22:33,2,0,0
964,2/7/2020 20:24,"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
965,2/7/2020 20:24,,Russia,1/31/2020 16:13,2,0,0
966,2/7/2020 20:24,"Chicago, IL",US,1/2/2020 19:43,2,0,0
967,2/7/2020 20:24,"San Benito, CA",US,3/2/2020 3:53,2,0,0
968,2/7/2020 20:24,"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
969,2/7/2020 20:24,,Belgium,4/2/2020 15:43,1,0,0
970,2/7/2020 20:24,,Cambodia,1/31/2020 8:15,1,0,0
971,2/7/2020 20:24,"London, ON",Canada,4/2/2020 0:03,1,0,0
972,2/7/2020 20:24,,Finland,1/31/2020 8:15,1,0,0
973,2/7/2020 20:24,Tibet,Mainland China,1/2/2020 1:52,1,0,0
974,2/7/2020 20:24,,Nepal,1/31/2020 8:15,1,0,0
975,2/7/2020 20:24,,Spain,1/2/2020 23:43,1,0,0
976,2/7/2020 20:24,,Sri Lanka,1/31/2020 8:15,1,0,0
977,2/7/2020 20:24,,Sweden,1/2/2020 2:13,1,0,0
978,2/7/2020 20:24,"Boston, MA",US,1/2/2020 19:43,1,0,0
979,2/7/2020 20:24,"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
980,2/7/2020 20:24,"Madison, WI",US,5/2/2020 21:53,1,0,0
981,2/7/2020 20:24,"Orange, CA",US,1/2/2020 19:53,1,0,0
982,2/7/2020 20:24,"Seattle, WA",US,1/2/2020 19:43,1,0,0
983,2/7/2020 20:24,"Tempe, AZ",US,1/2/2020 19:43,1,0,0
984,2/8/2020 23:04,Hubei,Mainland China,9/2/2020 3:03,27100,780,1440
985,2/8/2020 23:04,Guangdong,Mainland China,9/2/2020 1:53,1120,1,125
986,2/8/2020 23:04,Zhejiang,Mainland China,9/2/2020 3:03,1075,0,185
987,2/8/2020 23:04,Henan,Mainland China,9/2/2020 1:13,1033,6,131
988,2/8/2020 23:04,Hunan,Mainland China,9/2/2020 1:13,838,1,159
989,2/8/2020 23:04,Anhui,Mainland China,9/2/2020 1:23,779,1,59
990,2/8/2020 23:04,Jiangxi,Mainland China,9/2/2020 1:23,740,0,72
991,2/8/2020 23:04,Jiangsu,Mainland China,9/2/2020 3:33,468,0,58
992,2/8/2020 23:04,Chongqing,Mainland China,9/2/2020 0:43,446,2,39
993,2/8/2020 23:04,Shandong,Mainland China,9/2/2020 2:13,435,1,50
994,2/8/2020 23:04,Sichuan,Mainland China,9/2/2020 1:13,386,1,60
995,2/8/2020 23:04,Beijing,Mainland China,9/2/2020 3:43,326,2,37
996,2/8/2020 23:04,Heilongjiang,Mainland China,9/2/2020 1:03,307,6,13
997,2/8/2020 23:04,Shanghai,Mainland China,9/2/2020 1:33,292,1,41
998,2/8/2020 23:04,Fujian,Mainland China,9/2/2020 3:43,250,0,26
999,2/8/2020 23:04,Shaanxi,Mainland China,9/2/2020 3:03,208,0,25
1000,2/8/2020 23:04,Hebei,Mainland China,9/2/2020 1:03,206,2,30
1001,2/8/2020 23:04,Guangxi,Mainland China,9/2/2020 0:33,195,1,18
1002,2/8/2020 23:04,Yunnan,Mainland China,9/2/2020 0:13,140,0,17
1003,2/8/2020 23:04,Hainan,Mainland China,9/2/2020 1:53,128,2,15
1004,2/8/2020 23:04,Shanxi,Mainland China,8/2/2020 23:53,115,0,21
1005,2/8/2020 23:04,Liaoning,Mainland China,8/2/2020 11:53,105,0,8
1006,2/8/2020 23:04,Guizhou,Mainland China,9/2/2020 1:23,96,1,7
1007,2/8/2020 23:04,Tianjin,Mainland China,9/2/2020 4:03,90,1,4
1008,2/8/2020 23:04,Gansu,Mainland China,8/2/2020 15:13,79,1,12
1009,2/8/2020 23:04,Jilin,Mainland China,9/2/2020 0:53,78,1,5
1010,2/8/2020 23:04,Cruise Ship,Others,7/2/2020 16:33,61,0,0
1011,2/8/2020 23:04,Inner Mongolia,Mainland China,9/2/2020 2:23,54,0,5
1012,2/8/2020 23:04,Ningxia,Mainland China,9/2/2020 2:03,45,0,13
1013,2/8/2020 23:04,Xinjiang,Mainland China,9/2/2020 1:23,45,0,0
1014,2/8/2020 23:04,,Singapore,9/2/2020 2:43,40,0,2
1015,2/8/2020 23:04,,Thailand,8/2/2020 12:53,32,0,10
1016,2/8/2020 23:04,Hong Kong,Hong Kong,8/2/2020 0:03,26,1,0
1017,2/8/2020 23:04,,Japan,7/2/2020 4:13,25,0,1
1018,2/8/2020 23:04,,South Korea,9/2/2020 2:33,25,0,3
1019,2/8/2020 23:04,Qinghai,Mainland China,6/2/2020 2:13,18,0,3
1020,2/8/2020 23:04,Taiwan,Taiwan,8/2/2020 5:23,17,0,1
1021,2/8/2020 23:04,,Malaysia,8/2/2020 10:23,16,0,1
1022,2/8/2020 23:04,,Germany,7/2/2020 16:33,13,0,0
1023,2/8/2020 23:04,,Vietnam,8/2/2020 7:23,13,0,1
1024,2/8/2020 23:04,,France,8/2/2020 9:53,11,0,0
1025,2/8/2020 23:04,Macau,Macau,6/2/2020 14:23,10,0,1
1026,2/8/2020 23:04,,United Arab Emirates,8/2/2020 7:03,7,0,0
1027,2/8/2020 23:04,Queensland,Australia,7/2/2020 1:03,5,0,0
1028,2/8/2020 23:04,New South Wales,Australia,6/2/2020 3:13,4,0,2
1029,2/8/2020 23:04,Victoria,Australia,1/2/2020 18:12,4,0,0
1030,2/8/2020 23:04,British Columbia,Canada,7/2/2020 5:43,4,0,0
1031,2/8/2020 23:04,,India,3/2/2020 21:43,3,0,0
1032,2/8/2020 23:04,,Italy,7/2/2020 17:53,3,0,0
1033,2/8/2020 23:04,,Philippines,7/2/2020 16:43,3,1,0
1034,2/8/2020 23:04,,UK,7/2/2020 18:33,3,0,0
1035,2/8/2020 23:04,South Australia,Australia,2/2/2020 22:33,2,0,0
1036,2/8/2020 23:04,"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
1037,2/8/2020 23:04,,Russia,1/31/2020 16:13,2,0,0
1038,2/8/2020 23:04,"Chicago, IL",US,1/2/2020 19:43,2,0,0
1039,2/8/2020 23:04,"San Benito, CA",US,3/2/2020 3:53,2,0,0
1040,2/8/2020 23:04,"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
1041,2/8/2020 23:04,,Belgium,4/2/2020 15:43,1,0,0
1042,2/8/2020 23:04,,Cambodia,1/31/2020 8:15,1,0,0
1043,2/8/2020 23:04,"London, ON",Canada,4/2/2020 0:03,1,0,0
1044,2/8/2020 23:04,,Finland,1/31/2020 8:15,1,0,0
1045,2/8/2020 23:04,Tibet,Mainland China,1/2/2020 1:52,1,0,0
1046,2/8/2020 23:04,,Nepal,1/31/2020 8:15,1,0,0
1047,2/8/2020 23:04,,Spain,1/2/2020 23:43,1,0,0
